Accession,GeneName
Q9Z1N1,Fbp2
O08730,Gyg1
Q5RKH0,Glyr1
Q9QUZ8,Gmeb1
O88873,Gmeb2
Q63228,Gmfb
Q68FV5,Fam71f1
Q63207,F10
B1WBS9,Fam24a
Q6Q0N2,Fam89a
P80020,Fabp6
Q4FZY0,Efhd2
P09606,Glul
Q64350,Eif2b5
Q9ER31,Entpd6
Q62956,Erbb4
P13264,Gls
P28492,Gls2
Q925R7,Galnt10
Q6P6V1,Galnt11
Q6UE39,Galnt13
P52020,Sqle
Q5FVR4,Eri1
P06883,Gcg
Q6UPR8,Ermp1
Q4QQT2,Fam118b
M0R3K6,Fam107a
P50503,St13
Q6AYT4,Fam122a
Q5FVF1,Fra10ac1
Q66H54,Fam160a2
Q8K3U6,F7
Q2LAM0,Fa2h
P07483,Fabp3
Q920R3,Fads1
Q5BK32,Faf2
P70600,Ptk2b
Q5M9G9,Tbrg4
Q63772,Gas6
P30553,Cckbr
P50442,Gatm
P62630,Eef1a1
Q68FR9,Eef1d
P84039,Enpp5
B0BND0,Enpp6
Q9JHS1,Epas1
Q6P7Q0,Etfbkmt
Q62825,Exoc3
O54921,Exoc2
Q6AYU4,Egln2
B4F785,Egflam
Q62630,Egln3
Q4V8G2,Eid3
Q63186,Eif2b4
Q6P9U8,Eif3h
A0JPM9,Eif3j
O09032,Elavl4
Q499U2,Elmo3
Q5XFX8,Ell3
Q5XIQ2,Elmod3
Q63187,Eloa
Q6P6T4,Eml2
Q5U1W7,Emc9
Q63190,Emd
P32301,Glp1r
Q9Z0W0,Glp2r
Q66H74,Golph3l
Q6XFR6,Gypc
P04764,Eno1
P07323,Eno2
P0DO93,T-enol
Q6P6S9,Entpd5
P60841,Ensa
P29321,Epha8
Q4V8I1,Procr
P54759,Epha7
P0C0K7,Ephb6
Q2LCV6,Eqtn
Q5PQT3,Glyat
Q5BK43,Epsti1
Q62986,Esr2
B2RYD2,Esrp1
P06211,Esr1
Q63010,
B0BNE5,Esd
Q9Z1X1,Esyt1
P13803,Etfa
Q68FU3,Etfb
Q6UPE1,Etfdh
P41156,Ets1
Q5U4F3,Fam107b
Q5BJX5,Fam110b
Q5RKJ0,Fam110c
Q6AY14,Fam161a
D4AEP3,Fam168b
P19112,Fbp1
Q5XIJ4,Fam210a
Q5XHY8,Fam217a
Q6DGF6,Fam220a
Q4V8D7,Fam221a
A1KXW8,Fam72a
P25093,Fah
Q66H50,Far1
O08680,Epha3
Q4V882,Epn3
O88339,Epn1
F1M3L7,Eps8
Q5EBA0,Eral1
Q9JJ22,Erap1
P07727,Glra1
P22771,Glra2
P24524,Glra3
Q62799,Erbb3
Q4G005,Ercc3
Q5U305,Kdelr2
Q9Z0L5,Ereg
P0C7N2,Erich4
Q5RJL0,Ermn
Q5QJV7,Esrra
P11475,Esrrb
P62510,Esrrg
P68313,
Q76MT4,Esf1
P97682,Esm1
P10959,Ces1c
Q63108,Ces1e
Q5GRG2,Ces5a
B2RYW9,Fahd2
Q9Z122,Fads2
Q8R508,Fat3
Q4QQU7,Grtp1
Q5XI13,Grwd1
A2RRU1,Gys1
P12371,Fcer1a
D3ZUU2,Gzf1
P27645,Fcgr3
Q6P6U0,Fgr
O35115,Fhl2
P97612,Faah
P16296,F9
Q7TSN5,Gpr151
Q5FVG1,Gpr157
D3ZKM3,Gpr15l
Q66H29,Gpr160
B2RZ17,Fbxw2
Q4KLI9,Fbxw5
P13386,Ms4a2
P20411,Fcer1g
Q5XIP6,Fen1
Q6AYQ8,Fahd1
D3Z902,Fbxw7
P0DL28,Fbxw8
Q02769,Fdft1
Q3B8P2,Fcrla
Q4V890,Fem1a
Q8K3T4,Ffar1
Q6AXT1,Fhl5
Q2AC31,Ffar4
Q5M8C6,Fgl1
Q04589,Fgfr1
Q5PQN1,Herc4
Q04666,Hes1
P35429,Hes2
Q03062,Hes5
P14480,Fgb
P04639,Apoa1
Q9QUH3,Apoa5
P29975,Aqp1
Q01134,Chka
O54783,Chkb
Q63148,Chrd
P0C1S9,Daglb
P63039,Hspd1
Q641Z5,Chac2
O70210,Chad
Q7TQ20,Dnajc2
P60905,Dnajc5
Q6XQG8,Chst7
O54702,Chst10
P69478,Chst11
Q9JHY8,Lig1
Q5U2T8,Cir1
P60825,Cirbp
B0K020,Cisd1
O35786,Cmklr1
Q5BJQ0,Coq8a
Q68FT1,Coq9
Q91ZN1,Coro1a
O89046,Coro1b
Q80ZF0,Col27a1
Q920J3,Coro6
Q62949,Cort
O09018,Nr2f2
B0BNA5,Cotl1
P84060,Dtnb
P00185,Cyp1a1
P10634,Cyp2d26
P19225,Cyp2c70
P22443,Cyp19a1
P51538,Cyp3a9
Q64562,Cyp21
P51590,Cyp2j3
P20816,Cyp4a2
P18886,Cpt2
A2RRT9,Cyp4v2
B2RZ86,Ccdc89
Q6AY45,Ccer1
Q8VHW8,Cacng5
Q4V8F7,Ccdc63
Q91XU7,Cdhr1
P55272,Cdkn2b
Q05095,Cdx1
Q6AYM1,
Q66HE7,Cdkl1
Q5XIT0,Cdkl2
Q63111,Ceacam3
Q5FVI4,Cend1
P00773,Cela1
Q3ZAU7,Cenpl
Q5U2W4,Cenpn
Q4KM37,Cep41
A1L1L1,Cenpw
Q4V7C8,Cep55
Q66H02,Cenpq
Q6AXM5,Cept1
P49621,Dgkb
Q6AYM0,
P18757,Cth
Q5XFV8,Cox14
Q6AYF5,Dtwd1
P0C595,Dupd1
Q4KM79,Dusp11
Q9JIM4,Dusp12
B4F7B7,Dusp15
Q6AXW7,Dusp18
Q8K582,Dus1l
Q64623,Dusp1
Q91Y94,Cox4i2
Q5XIK6,
G3V7X8,Cyp26b1
P11240,Cox5a
P80432,Cox7c
Q09128,Cyp24a1
Q4V8D1,Cyp2u1
P08516,Cyp4a10
P84087,Cplx2
Q5BJS7,Cpne9
F1LN46,Cpt1c
Q6QDP7,Creb3l2
Q5FVM5,Creb3l3
Q5UEM7,Creb3l4
P14881,Cryba1
Q5BJU6,Crebl2
Q56AP7,Crbn
Q923J6,Dnah12
Q63164,Dnah1
M0R8U1,Dnah5
Q63170,Dnah7
P38650,Dync1h1
Q9JJ79,Dync2h1
P63170,Dynll1
Q78P75,Dynll2
B4F766,Dym
P21575,Dnm1
Q08877,Dnm3
Q63470,Dyrk1a
Q5M848,Orai1
Q4V8A3,Dyrk3
P15337,Creb1
Q03061,Crem
P10066,Crygb
P02529,Crygc
P02528,Cryge
D3ZEG1,Crygn
P63255,Crip1
P36201,Crip2
P12020,Crisp1
Q63185,Eif2ak1
Q5XIM5,Cdv3
Q6AYK9,Cdyl
Q4V7B0,Cfap157
P49620,Dgkg
P26772,Hspe1
Q99P82,Cldn11
D3ZQJ0,Cldn15
Q91Y55,Cldn16
Q5QT56,Cldn19
P56745,Cldn1
Q63400,Cldn3
O35303,Dnm1l
Q1LZ53,Dnmt3a
Q1LZ50,Dnmt3l
M0R4F8,Dnmbp
Q9Z330,Dnmt1
O35820,Dnph1
Q9QZK8,Dnase2
Q9QZK9,Dnase2b
Q2QDE7,Dnase1l1
O89107,Dnase1l3
P70611,Doc2a
P70610,Doc2b
Q63603,Dock9
Q5PPJ4,Dohh
Q4QQV2,Dok1
B2RYG7,Dok3
P23363,Bdnf
Q5PQN2,Bfar
Q6PDU5,Bex3
Q3MKP9,Bex4
P01194,Pomc
O35167,Colq
P17084,Clps
Q6P9U3,Commd3
P55062,Tmbim6
P46844,Blvra
Q8VDA1,Clstn2
Q4V8K2,Ctnnbl1
P97583,Bdkrb1
Q6AYJ2,Bod1
P49002,Bmp3
Q792S6,Bok
Q6AXW0,Cdca8
P80433,Cox8a
P16221,Cox8b
P10888,Cox4i1
P15129,Cyp4b1
P05182,Cyp2e1
Q63184,Eif2ak2
Q3LRZ1,Crtc2
Q9JM47,Kcnip3
Q00495,Csf1r
P48750,Csf2
Q8VHK2,Caskin1
Q62915,Cask
P32577,Csk
Q68FS2,Cops4
Q6P4Z9,Cops8
Q9ERQ6,Cspg5
P24942,Slc1a3
P31596,Slc1a2
P51907,Slc1a1
O35921,Slc1a6
P47875,Csrp1
Q62908,Csrp2
Q9JHL3,Ecel1
B5D5N9,Slc7a2
P00406,Mtco2
P04800,Cyp3a1
O35132,Cyp27b1
P05178,Cyp2c6
P20812,Cyp2a3
P10610,Cyp2g1
Q5XIS2,Cptp
Q4V7D8,
Q63704,Cpt1b
Q66HA2,Creb3l1
P56374,Cryba4
P02523,Crybb1
P62697,Crybb2
P02524,Crybb3
Q9Z336,Dynlt1
P39052,Dnm2
Q76LD0,Chrdl1
Q4V7F2,Creld1
Q920D2,Dhfr
Q5U2V5,Crls1
Q8CGR3,Csn1s2b
P18395,Csde1
Q811X6,Cryl1
Q9JM01,Cdkl3
D3ZQE1,Ceacam16
P05554,Cebpa
Q9QYP2,Celsr2
P21272,Cebpb
P56261,Cebpe
P26801,Cebpg
Q6MG12,
Q9WUW3,Cfi
Q9ES45,Duox2
P80431,Cox7b
P11715,Cyp17a1
P14137,Cyp11a1
P18125,Cyp7a1
P51870,Cyp4f5
P12939,Cyp2d10
P24464,Cyp4a12
Q5FVR7,Cpsf4
Q9R0R3,Apln
P56405,Aqp8
Q9JHU5,Arfip1
P85834,Tufm
Q62818,Eif2b2
Q5RKI6,Eif1ad
Q1JU68,Eif3a
Q641Z6,Ehd1
Q5PPK9,Eipr1
B5DF91,Elavl1
D3ZRW8,Etnk2
Q8CH84,Elavl2
P97675,Enpp3
Q91XQ2,Epm2a
Q9Z1Z3,Epn2
Q8K3M6,Erc2
Q569A6,Kdelr1
Q5U2Q7,Etf1
D4AB34,Erfe
B0BNM9,GLTP
P48450,Lss
Q66H03,Erich2
Q5XI56,Erich6
B5DEH2,Erlin2
Q8R4A1,Ero1a
P52555,Erp29
P19357,Slc2a4
P11348,Qdpr
Q498R3,Dnajc10
Q5U2P0,Dis3l
O55096,Dpp3
Q6P7B4,Gask1b
P97874,Gak
P70583,Dut
P04563,Gast
P43429,Gata1
P46152,Gata4
P46153,Gata6
P21451,Ednrb
P97553,Efna1
P97605,Efna5
Q9QYU2,Tsfm
Q00911,Egr4
P07522,Egf
Q6MG84,Egfl8
P08154,Egr1
Q6AYK8,Eif3d
B0BNA7,Eif3i
P0DP76,Apela
Q4V7E1,Elf3
A4GTP4,Elk1
Q99372,Eln
D4ADY9,Elovl7
Q6IUP3,Elp5
B2RYG8,Elp6
Q4V8C3,Eml1
Q8VHU4,Elp1
Q6ED65,Eml5
Q496Z0,Elp2
Q3B8R1,Ermard
Q66HH2,Emp2
Q9QYW5,Emp3
P59722,Egln1
P70541,Eif2b3
Q4KM77,Ei24
Q64270,Eif2b1
P51774,Egr2
P43301,Egr3
Q5PPG7,Eif2d
Q4G061,Eif3b
B5DFC8,Eif3c
Q5PPH0,Enoph1
Q924C3,Enpp1
B0BNE4,Pabpn1l
Q5EZ72,Enpp7
Q5XII0,Epdr1
Q07303,Epor
P54757,Epha5
P54758,Epha6
P20781,Glrb
Q9ESH6,Glrx
Q6AXW1,Glrx2
Q9JLZ1,Glrx3
P30082,Gcgr
P06494,Erbb2
Q5U2V8,Emc3
O88775,Emb
Q6AYH6,Emc10
Q5FVL2,Emc8
B0BNG0,Emc2
P54848,Emp1
O35952,Hagh
Q5I0D1,Glod4
P15429,Eno3
Q64610,Enpp2
O35795,Entpd2
Q5DRK1,Entpd8
O55159,Epcam
Q4KLP0,Dhtkd1
Q5RKI3,Poll
Q9EPB1,Dpp7
Q6XUX2,Dstyk
Q6AZ60,Egfl7
Q8R491,Ehd3
Q4V8H8,Ehd2
Q641X8,Eif3e
Q5RK09,Eif3g
P62870,Elob
P83941,Eloc
D4A612,Elovl2
Q920L7,Elovl5
Q920L6,Elovl6
Q62698,Dync1li2
Q920F5,Mlycd
Q62857,Ddit3
Q62716,
Q99PT0,Ddx52
P01039,Csta
Q5I0L6,Cytip
Q641X7,Fbxo25
Q5M831,Dbndd1
Q6MG60,Ddah2
Q32ZI4,Defb3
Q6PCT8,Sdhd
O54939,Hsd17b3
Q8VID1,Dhrs4
Q2VUH7,Dixdc1
Q6MGB5,Hsd17b8
Q5U2R1,Pdss2
P98193,Dmp1
Q9QXI3,Gpr26
Q4V8E6,Gstt4
P00502,Gsta1
Q9JJZ1,Slc2a8
Q5BK22,Gtpbp8
P35897,
P12336,Slc2a2
Q4G074,Kbp
D3ZBN0,Hist1h1b
P97633,Csnk1a1
Q64598,
Q62761,Csnk1g1
P63144,Kcnab1
Q63494,Kcnab3
Q63450,Camk1
P30951,Gpr12
P36970,Gpx4
P70619,Gsr
P04904,Gsta3
Q6AXY0,Gsta6
Q9Z339,Gsto1
Q6AXV9,Gsto2
P04905,Gstm1
P08010,Gstm2
Q9Z1B2,Gstm5
Q4V7C6,Gmps
P70668,Guca2b
P23897,Gucy2c
P51839,Gucy2d
Q5PQS4,Gulp1
Q6GX83,Gxylt1
O35254,Gorasp1
Q62931,Gosr1
Q64017,Gpr176
P31392,Gpr182
Q4V8J4,Gpat3
Q3KR53,Gpbp1l1
P35053,Gpc1
Q80VJ4,Gpcpd1
O35077,Gpd1
Q812E9,Gpm6a
Q5S6T3,Crppa
P04041,Gpx1
P51651,Gpr6
Q9QZC5,Grb7
O08770,Gp5
P18265,Gsk3a
Q6R518,Gpn3
P46090,Gpr1
P42264,Grik3
Q63273,Grik5
P23785,Grn
Q6IFW8,Krt27
Q6IFW2,Krt40
Q6IFU7,Krt42
Q8CIS9,Krt9
Q8R5I4,Rasgrp4
P46413,Gss
P04903,Gsta2
P14942,Gsta4
Q53E76,Gtdc1
Q5U2Y1,Gtf2i
P30713,Gstt2
Q07647,Slc2a3
P43427,Slc2a5
A4ZYQ5,Slc2a7
Q63250,Foxe3
Q00939,Foxg1
Q32PX7,Fubp1
P80347,
Q8K4C8,Fzd9
P06866,Hp
P59649,Fxyd7
Q62844,Fyn
O08726,Galr2
Q10473,Galnt1
Q5FWT5,Qrsl1
P61954,Gng11
P60895,Gpr85
P0CE43,Grb10
A1A5S3,Gpr18
Q5FVG8,Gramd2b
P31423,Grm4
Q6IFW6,Krt10
P48721,Hspa9
P08462,Grpcb
P19490,Gria1
Q6IFV3,Krt15
P42260,Grik2
P19491,Gria2
Q63279,Krt19
P23385,Grm1
Q6IFW3,Krt39
P0C643,Rasgrp2
Q6P7C7,Gpnmb
P30710,Gpx5
P49864,Gzmk
D4A0X3,Kiaa1107
A1A5R8,
Q6IFW5,Krt12
P97711,Grk6
P22756,Grik1
Q6IFV1,Krt14
P70579,Grm8
Q6IG01,Krt77
Q6IMF3,Krt1
Q6AYL2,Gsg1
Q62638,Glg1
P24473,Gstk1
Q5U309,Cercam
G3V9Q9,Ggta1l1
D2XV59,Gtpbp1
P11167,Slc2a1
Q5BJS4,Fundc1
Q3B756,Fuz
Q10984,Fut2
D4ABB4,Fbxl15
Q5M875,Hsd17b13
P31016,Dlg4
Q4QR87,Dmrtc1
P28023,Dctn1
P14173,Ddc
Q9Z2K0,Dedd
Q5XI69,Dhx40
Q62936,Dlg3
Q6P6R2,Dld
Q62730,Hsd17b2
Q6IML7,Dnajc27
Q5FVM7,Dnajc16
Q8CIZ5,Dmbt1
P62628,Dynlrb1
P11530,Dmd
P10868,Gamt
Q64346,Dusp6
Q63340,Dusp7
Q63413,Ddx39b
Q5I0G4,Gars
Q920R4,Gprasp1
P70531,Eef2k
P05197,Eef2
P54313,Gnb2
B0BNK9,Cracr2b
P43425,Gng7
P23457,Akr1c9
P97852,Hsd17b4
Q5BJW9,Dnajc25
P40615,Dkc1
Q62696,Dlg1
Q5I0I4,Dmac2
P50575,Dlx5
D3ZG52,Dna2
Q66HG1,Dmtf1
P04797,Gapdh
O35824,Dnaja2
Q5XJW2,Gadd45gip1
Q6MG59,Mpig6b
Q6AZ83,G6pc3
P43428,G6pc
O89043,Pola2
O54747,Pold1
O89042,Pola1
P06766,Polb
Q32ZI3,Defb5
Q62780,Ddx46
Q5XIF5,Degs1
F1M775,Diaph1
P10683,Gal
P18645,Gale
Q5XIG6,Galk2
Q66HG4,Galm
Q32KJ6,Galns
Q5FVI9,Dusp26
Q5XI74,Eepd1
P62632,Eef1a2
P54311,Gnb1
Q6AXQ2,Efcab11
P63219,Gng5
P63077,Gng8
Q5BQE6,Dhcr24
Q64202,Dlx1
Q3KRC5,Dus3l
Q5U216,Ddx39a
Q924Y4,Gata2
Q68FR6,Eef1g
Q6AYS8,Hsd17b11
Q66H95,Slc49a4
F1LVW7,Diaph3
Q62904,Hsd17b7
D3ZHH1,Dll4
P14740,Dpp4
Q6P6V0,Gpi
O55148,Gas7
Q5M868,Gba2
Q5FVL3,Dipk1b
P50233,Hsd11b2
Q925T0,Dnajc12
P21704,Dnase1
Q5U2X4,Dpep3
P05370,G6pdx
P56163,Dpf1
Q568Y2,Dph2
Q6AXY4,Pold2
Q9WVB9,Dvl1
O70534,Dlk1
D3ZUK3,Dlk2
Q68FQ8,Dlec1
Q63622,Dlg2
Q6Q629,Dpp10
Q9Z2M4,Decr2
G3V7Q0,Dennd5a
Q5XIX0,Dnajc14
D3ZD82,Dnajc5b
P63036,Dnaja1
Q6AYH9,Dnaaf1
D3ZCM9,Dnaaf3
Q641Y9,Dalrd3
Q5U2M6,Dcaf8
P16443,Dbp
Q4V8B2,Dcun1d3
Q05683,Gad2
Q5M9G0,Dctd
Q6AY55,Dcakd
Q8VHZ9,Ddit4
Q9ESI7,Dcx
P18088,Gad1
O08875,Dclk1
Q64591,Decr1
P48675,Des
Q7M0E3,Dstn
Q4JEI2,Defal1
Q32ZH7,Defb14
B1WC68,Hdac8
Q6AXR4,Hexb
O35800,Hif1a
P19356,Hmbs
A1A5Q5,Kdm4d
Q3B7D0,Cpox
Q6AZ54,Hemgn
O35799,Hfe
P20059,Hpx
D3ZZW6,Hils1
Q63531,Rps6ka1
Q4V793,Hipk4
P67999,Rps6kb1
P09605,Ckmt2
Q9JKA7,Hcn4
Q64268,Serpind1
Q99MH3,Hamp
Q920H8,Heph
Q32PY6,Henmt1
Q9JJ50,Hgs
P17945,Hgf
Q5XIE6,Hibch
P70712,Kynu
Q9JKA9,Hcn2
Q8R4G8,Kctd1
P51111,Htt
P10247,Cd74
Q6AY79,Hgh1
P62959,Hint1
Q9JHS2,Hif3a
Q63679,Kdm3a
Q641X3,Hexa
Q8K3P7,Hint3
Q5PPI7,Lhfpl5
Q66H40,Hmgn3
P51639,Hmgcr
P15257,Hnf1a
O19477,Mr1
Q794E4,Hnrnpf
Q8K3E9,Homez
O35543,Hpgds
P01681,
Q05310,
Q5BJS2,Lhfpl6
P22791,Hmgcs2
Q8K585,Hmga1
P52925,Hmgb2
Q5M808,Hikeshi
P21794,
A4L9P5,Hipk1
P06214,Alad
Q05511,Hpn
Q5M9G1,Hexim1
O88850,Hipk3
Q8VH49,Higd1a
B4F777,Hmgn5
Q80WE5,Lhfpl1
P63159,Hmgb1
Q7TP47,Syncrip
D4A5C3,Hmgcll1
Q8VHV7,Hnrnph1
Q6AY09,Hnrnph2
P97779,Hmmr
P70512,Onecut1
Q91ZY6,Psmc3ip
P03994,Hapln1
Q02293,Fntb
Q63247,Foxj1
B1WC10,Wdpcp
Q9QZH7,Fbxl20
P14408,Fh
Q9QZH0,Fzd4
P48317,Gadd45a
Q9WTQ7,Gadd45g
Q9Z0U4,Gabbr1
Q9R0C5,Galnt7
P14659,Hspa2
O88422,Galnt5
Q8K3V5,Fndc5
P12841,Fos
G3V7R4,Foxo1
Q62632,Fstl1
Q8VII0,Frmd6
Q62662,Frk
Q99JB3,Fut9
Q10980,Fut1
Q5MJ12,Fbxl16
Q9EQH1,Gab2
O88871,Gabbr2
P50554,Abat
Q9QXQ6,Galp
Q62805,Galr1
O88600,Hspa4
P43424,Galt
B0BMW8,Rce1
Q6AY47,Ficd
P36365,Fmo1
Q8K4C0,Fmo5
B2RYG1,Fam32a
Q5FWT1,Fam98a
P0C6P7,Fem1b
P36364,Fgf9
Q9WUH4,Fhl1
Q5U317,Fip1l1
Q9EQ76,Fmo3
Q8K4B7,Fmo4
P50609,Fmod
P10158,Fosl1
P05369,Fdps
Q5U2R3,Frmd8
P19132,Fth1
D3ZE85,Frrs1l
Q66H16,Fsip1
Q5XI81,Fxr1
Q63113,Fxyd4
P28471,Gabra4
P62813,Gabra1
P23576,Gabra2
P18506,Gabrd
P18867,Hoxd3
P02773,Afp
Q76EI6,Ffar2
P06399,Fga
Q66HH4,Herpud2
Q04667,Hes3
P02680,Fgg
Q5U2T4,Fibin
Q6GX84,Fignl1
Q6MG81,Fkbpl
Q76JQ2,Flcn
Q8R511,Fnbp1
Q63245,Foxd3
D3ZYW7,Fxn
P02793,Ftl1
P20395,Fshr
Q99PW7,Fstl3
P21674,Fst
P51145,Fosl2
Q63249,Foxd4
Q63248,Foxi2
Q6EV76,Fut8
Q99PF5,Khsrp
P80349,
Q08463,Fzd1
Q91XV6,Fxyd6
O35353,Gnb4
P18866,Hoxc8
D3ZZL9,Gcc2
P23574,Gabrg1
P50573,Gabrr3
Q63251,Foxd1
Q62786,Ptgfrn
Q4V7C1,Fgfr1op
P18427,Fshb
Q5F2L1,Fut10
P59645,Fxyd3
P24090,Ahsg
Q9ERW3,Fgf13
P48807,Fgf5
Q2Q0I9,Fndc1
P32182,Foxa2
P97691,Foxm1
P0CF24,Foxp2
Q6AYS4,Fuca2
Q71RP1,Hpse
P63076,Fgf17
P97578,Fez2
Q9EST9,Fgf20
B2GV46,Ffar3
D3ZTV3,Flrt2
D3ZXW3,Fsbp
Q4KLY2,Fbxo46
Q5U2X1,Fbxo9
P57756,Fcn2
O54769,Fgf16
Q8VI82,Fgf23
P70492,Fgf10
Q3B7U9,Fkbp8
P97534,Fkbp1b
Q6AY08,Flacc1
Q5M871,Fcmr
O35346,Ptk2
P12785,Fasn
P22509,Fbl
D3ZYR1,Fcho2
Q9WTS8,Fcn1
O70132,Fev
Q66H94,Fkbp9
P60815,Flvcr2
P04937,Fn1
D3ZQF4,Fkbp6
Q9Z1E1,Flot1
Q63244,Foxq1
Q9QX79,Fetub
Q9JIX3,Fhit
O88387,Fgd4
P61149,Fgf1
Q498D6,Fgfr4
Q6TA25,Fgfr1op2
P13109,Fgf2
P61150,Fgf12
P84817,Fis1
Q9QVC8,Fkbp4
Q62658,Fkbp1a
Q6IRI9,Fmo2
Q4G012,Fmc1
Q9Z2S9,Flot2
Q04631,Fnta
P70627,Folh1
P23512,Foxa1
P55051,Fabp7
D3ZAT9,Faxc
Q2HWF0,Fnbp1l
Q923V4,Fbxo6
Q68FS3,Fbxo7
Q6IV68,Fancd2
Q8K1P9,Fads3
Q924K2,Faf1
O35870,Fancc
D4AAA5,Faap20
O35568,Efemp1
B7SUM8,FABP12
P0CH38,Fbxo45
Q7TSL3,Fbxo11
Q63203,Fcgr2
P13599,Fcgrt
Q7TQM3,Fgfrl1
Q02195,Fgf7
Q5FVQ7,Fam174a
Q5PQM8,Fam214b
Q5U1Y9,Fam216a
Q6AXP3,Fam227b
Q5XIN5,Fam228a
Q5M7W6,Fam234a
Q66HD8,Fam221b
Q9JJH5,Pfkfb2
O35552,Pfkfb3
Q80T18,Gmfg
Q5RJN7,Fam71f2
D3ZTE0,F12
Q66H38,Fam71b
P55054,Fabp9
P02693,Fabp2
Q66H07,Fank1
Q8R5L7,Fgf14
O88182,Fgf18
P97577,Fez1
Q9QY10,Fgfbp1
Q8K4T4,Filip1
D4A9I3,Cacfd1
B1H234,Flrt3
D3ZHA0,Flnc
Q80WE1,Fmr1
Q498D1,Foxp1
Q52RG8,Frs3
P02692,Fabp1
Q924Y8,Gpr149
P70623,Fabp4
Q8K451,Gpr156
D4A6L0,Gpr158
P55053,Fabp5
Q8R5H8,Faim
Q810F4,Fam3c
Q5M7V7,Fastkd2
Q68FN9,Fastkd3
O88277,Fat2
Q9WVH8,Fbln5
Q66H04,Fbxo43
P17625,Gys2
Q6AY43,Dync2li1
Q8K4F7,Dcps
A0JPP7,Ddi1
